CHEMICAL_NAME	STUDY_TITLE	ACCESSION_NUMBER	DEPOSITOR_STUDY_NUMBER	ORGANIZATION_NAME	START_DATE	END_DATE	DOSE	DOSE_UNIT	NTP_TOXICOLOGY_TYPE	NTP_TDMS_NUMBER	TIME_IN_STUDY	TIME_IN_STUDY_UNIT	GROUP_NAME	IS_CONTROL_GROUP	TREATMENT_GROUP_TYPE	ROUTE	SUBJECT_NAME	SPECIES_COMMON_NAME	SEX	STRAIN	ALA	ALA_UNIT	ALP	ALP_UNIT	ALPHR	ALPHR_UNIT	AP_CREAT	AP_CREAT_UNIT	ASP_CREAT	ASP_CREAT_UNIT	ASP_HR	ASP_HR_UNIT	AST	AST_UNIT	AVA	AVA_UNIT	BILI	BILI_UNIT	CA	CA_UNIT	CL	CL_UNIT	CREAT	CREAT_UNIT	CREAT_HR	CREAT_HR_UNIT	CRTN_16	CRTN_16_UNIT	CRTN_24	CRTN_24_UNIT	CRTN_48	CRTN_48_UNIT	DECALOL	DECALOL_UNIT	GALAC	GALAC_UNIT	GGT	GGT_UNIT	GGT_CREAT	GGT_CREAT_UNIT	GGT_HR	GGT_HR_UNIT	GLUC	GLUC_UNIT	GLUC_HR	GLUC_HR_UNIT	GLU_CREAT	GLU_CREAT_UNIT	GLU_HR_TIS	GLU_HR_TIS_UNIT	K	K_UNIT	KETONE	KETONE_UNIT	LDH_CREATN	LDH_CREATN_UNIT	MG	MG_UNIT	NA	NA_UNIT	NAG	NAG_UNIT	NAG_CREAT	NAG_CREAT_UNIT	NAG_HR	NAG_HR_UNIT	PH	PH_UNIT	PHOS	PHOS_UNIT	PROTEIN	PROTEIN_UNIT	PRO_CREAT	PRO_CREAT_UNIT	PRO_G_HR	PRO_G_HR_UNIT	PRPB	PRPB_UNIT	PRPB_HR	PRPB_HR_UNIT	RNASE	RNASE_UNIT	SDH	SDH_UNIT	SPGRAV	SPGRAV_UNIT	TCN_LT	TCN_LT_UNIT	TSPROT	TSPROT_UNIT	UBGEN	UBGEN_UNIT	UPRO_CRTN	UPRO_CRTN_UNIT	UREA_CONC	UREA_CONC_UNIT	UREA_HR	UREA_HR_UNIT	URINE_VOL	URINE_VOL_UNIT	UR_BLD	UR_BLD_UNIT	UR_CLAR	UR_CLAR_UNIT	UR_COLOR	UR_COLOR_UNIT	UR_PROT	UR_PROT_UNIT	UR_PROT_HR	UR_PROT_HR_UNIT	UR_VOL_HR	UR_VOL_HR_UNIT
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0701_03	Rat	Female	Fischer 344																																																																																					1.022	ratio													0.5	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0701_03	Rat	Female	Fischer 344			41	U/L	0.00875	mU/hr	132.25806	mU/mg	7.09677	mU/mg	0.001875	mg/hr	2.2	U/L									31	mg/dL			3.72	mg/hr															3.3	mg/dL	0.025	mg/hr	0.10645161	mg/mg													2.9	U/L	9.35484	mU/mg	0.001875	mg/hr																			1.011	ratio							.25806452	mg per mg per n													8	mg/dL	0.06	mg/hr	0.75	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0702_03	Rat	Female	Fischer 344																																																																																					1.024	ratio													1	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0702_03	Rat	Female	Fischer 344			99	U/L	0.00625	mU/hr	110	mU/mg	6.77778	mU/mg	0.00125	mg/hr	6.1	U/L									90	mg/dL			3.15	mg/hr															9.8	mg/dL	0.02125	mg/hr	0.10888889	mg/mg													9	U/L	10	mU/mg	0.001875	mg/hr																			1.025	ratio							.22222222	mg per mg per n													20	mg/dL	0.04375	mg/hr	0.21875	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0703_03	Rat	Female	Fischer 344			56	U/L	0.01142857142857142857142857142857143	mU/hr	155.55556	mU/mg	10.27778	mU/mg	0.0025	mg/hr	3.7	U/L									36	mg/dL			4.14	mg/hr															4	mg/dL	0.02875	mg/hr	0.11111111	mg/mg													3.6	U/L	10	mU/mg	0.0025	mg/hr																			1.011	ratio							.27777778	mg per mg per n													10	mg/dL	0.071875	mg/hr	0.71875	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0703_03	Rat	Female	Fischer 344																																																																																					1.024	ratio													0.8	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0704_03	Rat	Female	Fischer 344			71	U/L	0.006964285714285714285714285714285714	mU/hr	124.5614	mU/mg	7.7193	mU/mg	0.00125	mg/hr	4.4	U/L									57	mg/dL			3.14	mg/hr															7	mg/dL	0.024375	mg/hr	0.12280702	mg/mg													6.4	U/L	11.22807	mU/mg	0.0025	mg/hr																			1.021	ratio							.24561404	mg per mg per n													14	mg/dL	0.048125	mg/hr	0.34375	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0704_03	Rat	Female	Fischer 344																																																																																					1.024	ratio													0.5	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0705_03	Rat	Female	Fischer 344			18	U/L	0.009464285714285714285714285714285714	mU/hr	112.5	mU/mg	11.25	mU/mg	0.003125	mg/hr	1.8	U/L									16	mg/dL			4.72	mg/hr															1.2	mg/dL	0.021875	mg/hr	0.075	mg/mg													1.2	U/L	7.5	mU/mg	0.0025	mg/hr																			1.006	ratio							.3125	mg per mg per n													5	mg/dL	0.0925	mg/hr	1.84375	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0705_03	Rat	Female	Fischer 344																																																																																					1.026	ratio													1	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0706_03	Rat	Female	Fischer 344																																																																																					1.021	ratio													1.5	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0706_03	Rat	Female	Fischer 344			97	U/L	0.01035714285714285714285714285714286	mU/hr	173.21429	mU/mg	9.46429	mU/mg	0.001875	mg/hr	5.3	U/L									56	mg/dL			3.36	mg/hr															6.9	mg/dL	0.025625	mg/hr	0.12321429	mg/mg													7.2	U/L	12.85714	mU/mg	0.0025	mg/hr																			1.022	ratio							.21428571	mg per mg per n													12	mg/dL	0.045	mg/hr	0.375	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0707_03	Rat	Female	Fischer 344			98	U/L	0.01928571428571428571428571428571429	mU/hr	217.77778	mU/mg	9.11111	mU/mg	0.003125	mg/hr	4.1	U/L									45	mg/dL			4.95	mg/hr															5	mg/dL	0.034375	mg/hr	0.11111111	mg/mg													5.1	U/L	11.33333	mU/mg	0.00375	mg/hr																			1.014	ratio							.22222222	mg per mg per n													10	mg/dL	0.06875	mg/hr	0.6875	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0707_03	Rat	Female	Fischer 344																																																																																																			0	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0708_03	Rat	Female	Fischer 344			43	U/L	0.01071428571428571428571428571428571	mU/hr	143.33333	mU/mg	6	mU/mg	0.001875	mg/hr	1.8	U/L									30	mg/dL			4.2	mg/hr															3.2	mg/dL	0.028125	mg/hr	0.10666667	mg/mg													3.1	U/L	10.33333	mU/mg	0.0025	mg/hr																			1.011	ratio							.23333333	mg per mg per n													7	mg/dL	0.06125	mg/hr	0.875	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0708_03	Rat	Female	Fischer 344																																																																																																			0	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0709_03	Rat	Female	Fischer 344			45	U/L	0.01607142857142857142857142857142857	mU/hr	236.84211	mU/mg	7.36842	mU/mg	0.001875	mg/hr	1.4	U/L									19	mg/dL			3.8	mg/hr															2.1	mg/dL	0.02625	mg/hr	0.11052632	mg/mg													1.9	U/L	10	mU/mg	0.0025	mg/hr																			1.007	ratio							.21052632	mg per mg per n													4	mg/dL	0.05	mg/hr	1.25	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	81	day	C02551_0521303_08				0709_03	Rat	Female	Fischer 344																																																																																					1.017	ratio													0.7	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.1	mg/m3		0521303.ss	80	day	C02551_0521303_08				0710_03	Rat	Female	Fischer 344			67	U/L	0.01910714285714285714285714285714286	mU/hr	231.03448	mU/mg	11.03448	mU/mg	0.003125	mg/hr	3.2	U/L									29	mg/dL			4.64	mg/hr															3.4	mg/dL	0.03375	mg/hr	0.11724138	mg/mg													2.9	U/L	10	mU/mg	0.003125	mg/hr																			1.01	ratio							.27586207	mg per mg per n													8	mg/dL	0.08	mg/hr	1	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0903_03	Rat	Female	Fischer 344			56	U/L	0.006964285714285714285714285714285714	mU/hr	114.28571	mU/mg	8.16327	mU/mg	0.001875	mg/hr	4	U/L									49	mg/dL			3.43	mg/hr															5.8	mg/dL	0.025625	mg/hr	0.11836735	mg/mg													6.2	U/L	12.65306	mU/mg	0.0025	mg/hr																			1.017	ratio							.26530612	mg per mg per n													13	mg/dL	0.056875	mg/hr	0.4375	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0903_03	Rat	Female	Fischer 344																																																																																					1.02	ratio													1.1	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0904_03	Rat	Female	Fischer 344			57	U/L	0.01071428571428571428571428571428571	mU/hr	142.5	mU/mg	8.5	mU/mg	0.0025	mg/hr	3.4	U/L									40	mg/dL			4.2	mg/hr															4.4	mg/dL	0.02875	mg/hr	0.11	mg/mg													4.6	U/L	11.5	mU/mg	0.003125	mg/hr																			1.014	ratio							.25	mg per mg per n													10	mg/dL	0.065625	mg/hr	0.65625	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0904_03	Rat	Female	Fischer 344																																																																																					1.019	ratio													1.5	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0905_03	Rat	Female	Fischer 344			45	U/L	0.01053571428571428571428571428571429	mU/hr	166.66667	mU/mg	10.37037	mU/mg	0.0025	mg/hr	2.8	U/L									27	mg/dL			3.51	mg/hr															2.8	mg/dL	0.0225	mg/hr	0.1037037	mg/mg													2.9	U/L	10.74074	mU/mg	0.0025	mg/hr																			1.011	ratio							.25925926	mg per mg per n													7	mg/dL	0.056875	mg/hr	0.8125	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0905_03	Rat	Female	Fischer 344																																																																																					1.02	ratio													1.7	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0906_03	Rat	Female	Fischer 344			104	U/L	0.01678571428571428571428571428571429	mU/hr	192.59259	mU/mg	8.51852	mU/mg	0.0025	mg/hr	4.6	U/L									54	mg/dL			4.86	mg/hr															5.6	mg/dL	0.03125	mg/hr	0.1037037	mg/mg													6.7	U/L	12.40741	mU/mg	0.00375	mg/hr																			1.017	ratio							.24074074	mg per mg per n													13	mg/dL	0.073125	mg/hr	0.5625	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0906_03	Rat	Female	Fischer 344																																																																																																			0	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0907_03	Rat	Female	Fischer 344			107	U/L	0.008571428571428571428571428571428571	mU/hr	194.54545	mU/mg	7.45455	mU/mg	0.00125	mg/hr	4.1	U/L									55	mg/dL			2.47	mg/hr															5.7	mg/dL	0.01625	mg/hr	0.10363636	mg/mg													6.6	U/L	12	mU/mg	0.001875	mg/hr																			1.02	ratio							.25454545	mg per mg per n													14	mg/dL	0.039375	mg/hr	0.28125	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0907_03	Rat	Female	Fischer 344																																																																																					1.015	ratio													1.6	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0908_03	Rat	Female	Fischer 344			54	U/L	0.01017857142857142857142857142857143	mU/hr	150	mU/mg	9.44444	mU/mg	0.0025	mg/hr	3.4	U/L									36	mg/dL			3.78	mg/hr															4	mg/dL	0.02625	mg/hr	0.11111111	mg/mg													4.4	U/L	12.22222	mU/mg	0.003125	mg/hr																			1.014	ratio							.25	mg per mg per n													9	mg/dL	0.059375	mg/hr	0.65625	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0908_03	Rat	Female	Fischer 344																																																																																					1.013	ratio													1.9	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	80	day	C02551_0521303_10				0909_03	Rat	Female	Fischer 344			60	U/L	0.01125	mU/hr	171.42857	mU/mg	7.71429	mU/mg	0.001875	mg/hr	2.7	U/L									35	mg/dL			3.68	mg/hr															3.9	mg/dL	0.025625	mg/hr	0.11142857	mg/mg													4.2	U/L	12	mU/mg	0.0025	mg/hr																			1.013	ratio							.28571429	mg per mg per n													10	mg/dL	0.065625	mg/hr	0.65625	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			0.25	mg/m3		0521303.ss	81	day	C02551_0521303_10				0909_03	Rat	Female	Fischer 344																																																																																					1.01	ratio													0.6	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			1	mg/m3		0521303.ss	80	day	C02551_0521303_11				1007_03	Rat	Male	Fischer 344			203	U/L	0.03803571428571428571428571428571429	mU/hr	317.1875	mU/mg	32.5	mU/mg	0.01375	mg/hr	20.8	U/L									64	mg/dL			6.72	mg/hr															12.9	mg/dL	0.084375	mg/hr	0.2015625	mg/mg													11.7	U/L	18.28125	mU/mg	0.0075	mg/hr																			1.019	ratio							1.421875	mg per mg per n													91	mg/dL	0.5975	mg/hr	0.65625	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			1	mg/m3		0521303.ss	81	day	C02551_0521303_11				1007_03	Rat	Male	Fischer 344																																																																																					1.019	ratio													1	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			1	mg/m3		0521303.ss	80	day	C02551_0521303_11				1008_03	Rat	Male	Fischer 344			237	U/L	0.02964285714285714285714285714285714	mU/hr	282.14286	mU/mg	38.09524	mU/mg	0.01375	mg/hr	32	U/L									84	mg/dL			5.88	mg/hr															16.3	mg/dL	0.07125	mg/hr	0.19404762	mg/mg													12.7	U/L	15.11905	mU/mg	0.005625	mg/hr																			1.025	ratio							1.20238095	mg per mg per n													101	mg/dL	0.441875	mg/hr	0.4375	mL/hr
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			1	mg/m3		0521303.ss	81	day	C02551_0521303_11				1008_03	Rat	Male	Fischer 344																																																																																																			0	ml												
Cadmium Oxide	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-01818-0001-0000-1		NTP			1	mg/m3		0521303.ss	80	day	C02551_0521303_11				1009_03	Rat	Male	Fischer 344			316	U/L	0.01696428571428571428571428571428571	mU/hr	270.08547	mU/mg	24.78632	mU/mg	0.005625	mg/hr	29	U/L									117	mg/dL			3.51	mg/hr															17	mg/dL	0.031875	mg/hr	0.14529915	mg/mg													17.8	U/L	15.21368	mU/mg	0.003125	mg/hr																			1.032	ratio							.95726496	mg per mg per n													112	mg/dL	0.21	mg/hr	0.1875	mL/hr
