dose	time_in_study	accession_number	depositor_study_number	organization_name	start_date	end_date	dose_unit	ntp_toxicology_type	ntp_tdms_number	time_in_study_unit	group_name	treatment_group_type	route	subject_name	species_common_name	sex	strain	ur_bld	ur_color	cyto_rep	chemical_name	amino	study_title	ala	ala_unit	alphr	alphr_unit	ap_creat	ap_creat_unit	asp_creat	asp_creat_unit	ast	ast_unit	ava	ava_unit	bili	bili_unit	ca	ca_unit	cl	cl_unit	creat	creat_unit	creat_hr	creat_hr_unit	crtn_24	crtn_24_unit	crtn_48	crtn_48_unit	galac	galac_unit	ggt	ggt_unit	ggt_hr	ggt_hr_unit	gluc	gluc_unit	gluc_hr	gluc_hr_unit	glu_hr_tis	glu_hr_tis_unit	k	k_unit	ketone	ketone_unit	ldh_creatn	ldh_creatn_unit	mg	mg_unit	na	na_unit	nag_creat	nag_creat_unit	nag_hr	nag_hr_unit	ph	ph_unit	phos	phos_unit	protein	protein_unit	pro_g_hr	pro_g_hr_unit	prpb	prpb_unit	sdh	sdh_unit	spgrav	spgrav_unit	tcn_lt	tcn_lt_unit	tsprot	tsprot_unit	ubgen	ubgen_unit	upro_crtn	upro_crtn_unit	urea_conc	urea_conc_unit	urea_hr	urea_hr_unit	urine_vol	urine_vol_unit	ur_prot	ur_prot_unit	ur_prot_hr	ur_prot_hr_unit	ur_vol_hr	ur_vol_hr_unit	updated_at
187.000000000000000	365	002-02161-0006-0000-8	NTP002	NTP	2001	\N	%	\N	0514205.ss	hour	C62033_0518004_02	\N	\N	0002_MM718	Rat	Female	F344	3+	red	\N	Ethylene Glycol Monoethyl Ether (EGMEE)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C88124) of Indium Phosphide (22398-80-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	9.3717	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0.0638	uM/hour	221.5981	mg/hr	410.0534	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	0.0109	mg/hr	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	5.9493	U/L	0	\N	\N	\N	0	\N	\N	\N	0	\N	1350.9631	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	10.2699	mL/hr	2018-07-28 05:59:56.122014
8000.000000000000000	12	002-02890-0003-0000-4	\N	NTP	\N	\N	mg/kg	\N	0520106.ss	day	C62168_0517603_25	\N	\N	0907_04	Rat	Male	F344	2	light yellow	cytorep_image.jpeg	Propargyl Alcohol	\N	Evaluation of the Chronic Toxicity and Carcinogenicity (C99027) of Chromium Picolinate Monohydrate (27882-76-4) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	6.1609	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	mg/dL	\N	\N	\N	\N	\N	\N	0.1492	uM/hour	71.9025	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	42.6312	mU/mg	8.2413	mg/hr	\N	\N	0	\N	0	\N	0	\N	4.1143	umol/L	0.6793	U/L	\N	\N	0	\N	0	\N	0	\N	\N	\N	302.1838	mg/dL	\N	\N	\N	\N	\N	\N	0.2738	mg/hr	10.4847	mL/hr	2021-09-17 12:48:33.763614
20.000000000000000	41	002-02890-0003-0000-4	\N	NTP	2001	\N	mg/m3	\N	9600105.ss	day	C99027_9902798_01	\N	\N	0002_FR02	Mouse	Female	Fischer 344	3+	amber	cytorep_domcument.pdf	Furfuryl Alcohol	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C96001) of Stoddard Solvent (Type IIC) (64742-88-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	7.9503	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.1073	uM/hour	272.2241	mg/hr	190.4518	mg/hr	0	\N	\N	\N	55.9077	mU/hr	\N	\N	0.0645	mg/hr	0	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	43.719	mU/mg	11.2535	mg/hr	0	\N	0	\N	0	\N	\N	\N	3.4778	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5.4682	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	2018-01-13 03:40:11.347614
125.000000000000000	15	002-02833-0002-0000-0	\N	NTP	\N	\N	mg/L	\N	0520605.ss	hour	C61949_0516403_11	\N	\N	0587_98_02_F	Rat	Female	F344	negativ	red	cytorep_image.jpeg	Propargyl Alcohol	\N	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	11869.7586	mU/mg	352.8547	mU/mg	364.2824	U/L	\N	\N	\N	\N	\N	\N	\N	\N	238.4654	mg/dL	0.1555	uM/hour	\N	\N	72.2798	mg/hr	\N	\N	2383.3289	U/L	29.5542	mU/hr	47.5114	mg/dL	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	15.7681	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	3.4598	umol/L	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	1789.342	mg/dL	4.5575	mg/hr	0	\N	351.7226	mg/dL	\N	\N	7.3324	mL/hr	2017-03-11 01:06:01.450014
375.000000000000000	81	002-02161-0006-0000-8	NTP002	NTP	\N	\N	ppm	\N	0514205.ss	week	C62113_0519503_09	\N	\N	0901_04	Rat	Male	Fischer 344	neg.	amber	cytorep_domcument.pdf	Decalin	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62113) of Sodium Selenate (13410-01-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	23.8313	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	mg/dL	0	\N	\N	\N	24.5975	mg/dL	\N	\N	13.0155	mg/hr	\N	\N	0	\N	\N	\N	90.8094	mU/hr	\N	\N	0.0276	mg/hr	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	0.2643	mg/hr	\N	\N	0	\N	\N	\N	0	\N	3.5425	umol/L	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	523.3063	mg/dL	\N	\N	0	\N	608.681	mg/dL	\N	\N	\N	\N	2017-08-13 16:09:26.218014
75.000000000000000	180	002-02890-0003-0000-4	\N	NTP	2001	\N	mg/kg	\N	9302505.fixtime	week	C62113_0519503_03	\N	\N	0513_05	Rat	Male	F344	neg.	brown	\N	Gallium Oxide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C62113) of Sodium Selenate (13410-01-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	12.2059	mU/hr	1942.1062	mU/mg	\N	\N	\N	\N	0	\N	0	mg/dL	0	\N	0	\N	114.7387	mg/dL	\N	\N	281.8742	mg/hr	\N	\N	0	\N	956.7939	U/L	80.689	mU/hr	\N	\N	0.005	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	156.1288	mU/mg	10.6745	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.1381	mg/hr	\N	\N	2020-10-09 01:24:49.488414
4.800000000000000	1	002-01039-0004-0000-9	NTP002	NTP	\N	\N	mg/L	\N	0513605.ss	month	C62168_0517603_08	\N	\N	0577_97_02_M	Rat	Female	F344	neg.	dark yellow	cytorep_image.jpeg	Vanadium Pentoxide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	22.7796	umol/L	\N	\N	4598.2481	mU/mg	631.8545	mU/mg	343.0861	U/L	0	\N	0	mg/dL	0	\N	0	\N	\N	\N	\N	\N	\N	\N	147.0981	mg/hr	\N	\N	\N	\N	23.2944	mU/hr	\N	\N	0.0447	mg/hr	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	59.4591	mU/mg	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	998.8298	mg/dL	7.2551	mg/hr	\N	\N	396.2437	mg/dL	\N	\N	10.4368	mL/hr	2019-01-14 09:07:01.296414
540.000000000000000	12	002-01190-0004-0000-7	\N	NTP	\N	\N	mg/L	\N	8800601.fixtime	week	APAP_0 mg/kg_48 hour	\N	\N	1019_05	Mouse	Female	Fischer 344	neg	yellow	cytorep_image.jpeg	tert-Butyl Alcohol	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88124) of Indium Phosphide (22398-80-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	10.9028	mU/hr	\N	\N	684.9512	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	251.8475	mg/dL	\N	\N	99.5127	mg/hr	\N	\N	\N	\N	3841.5508	U/L	14.6252	mU/hr	\N	\N	0.0128	mg/hr	0	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	10.6594	mg/hr	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	6.1598	mg/hr	0	\N	\N	\N	\N	\N	0.8017	mL/hr	2021-05-13 11:48:16.282014
3000.000000000000000	17	002-01884-0001-0000-4	NTP002	NTP	2001	\N	mg/L	\N	2011497.ss	day	C88124_8812401_07	\N	\N	0570_97_01_M	Mouse	Female	Fischer 344	neg.	yellow	cytorep_image.jpeg	alpha-Methylstyrene	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	13.9442	umol/L	\N	\N	8860.2864	mU/mg	628.3072	mU/mg	224.1257	U/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	153.8723	mg/hr	188.9458	mg/hr	0	\N	\N	\N	70.0277	mU/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	201.5175	mU/mg	0.2429	mg/hr	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0.6765	mg/hr	\N	\N	2019-06-10 00:11:24.298014
8.000000000000000	31	002-01304-0005-0000-5	\N	NTP	\N	\N	mg/kg	\N	0515905.ss	week	C62124B_0515905_15	\N	\N	0223_03	Rat	Female	Fischer 344	\N	brown	cytorep_image.jpeg	Cupric Sulfate	amino_acid_interpretation.txt	Evaluation of the Chronic Toxicity and Carcinogenicity (C56224C) of Furfuryl Alcohol (98-00-0) in B6C3F1 Mice via Whole Body Respiratory Exposure. NTP Special Study	5.5604	umol/L	12.1798	mU/hr	\N	\N	660.0682	mU/mg	\N	\N	0	\N	0	mg/dL	\N	\N	0	\N	292.1387	mg/dL	\N	\N	\N	\N	275.7187	mg/hr	0	\N	2509.4723	U/L	46.4172	mU/hr	\N	\N	0.0263	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	64.3496	mU/mg	\N	\N	\N	\N	0	\N	0	\N	0	\N	5.5442	umol/L	0.1989	U/L	0	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	231.2224	mg/dL	0.7162	mg/hr	\N	\N	2017-07-14 22:48:11.242014
0.480000000000000	80	002-03029-0004-0000-0	\N	NTP	\N	\N	mg/m3	\N	8804503.ss	month	C54853B_0519803_08	\N	\N	1016_05	Mouse	Male	Fischer 344	2+	red	cytorep_image.jpeg	Sodium Cyanide	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	\N	\N	1479.046	mU/mg	400.8851	mU/mg	\N	\N	0	\N	0	mg/dL	0	\N	\N	\N	195.7575	mg/dL	\N	\N	\N	\N	302.9902	mg/hr	\N	\N	3018.9703	U/L	73.1594	mU/hr	64.3841	mg/dL	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	190.7484	mU/mg	13.1261	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0.4899	U/L	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.2885	mg/hr	10.5911	mL/hr	2021-04-10 00:34:51.494814
1500.000000000000000	6	002-02819-0003-0000-5	NTP002	NTP	2001	\N	mg/kg	\N	0521603.ss	hour	C88045_8804503_10	\N	\N	0131_01	Mouse	Female	F344	2	clear	cytorep_image.jpeg	Ethylene Glycol Monomethyl Ether (EGMME)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C55367C) of tert-Butyl Alcohol (75-65-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	\N	\N	\N	\N	48.6815	U/L	0	\N	0	mg/dL	0	\N	0	\N	\N	\N	0.0803	uM/hour	321.3009	mg/hr	164.6537	mg/hr	\N	\N	\N	\N	\N	\N	50.5773	mg/dL	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	78.4138	mU/mg	0.2342	mg/hr	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2018-05-02 23:38:55.891614
10.000000000000000	89	002-01884-0002-0000-5	\N	NTP	2001	\N	mg/kg	\N	9902799.ss	day	C62168_0517603_07	\N	\N	0130_01	Mouse	Female	F344	negative	amber	\N	Propargyl Alcohol	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	\N	\N	\N	\N	\N	\N	92.2988	U/L	0	\N	\N	\N	\N	\N	0	\N	291.9357	mg/dL	0.3027	uM/hour	\N	\N	\N	\N	\N	\N	\N	\N	77.4144	mU/hr	\N	\N	0.0496	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	2.275	umol/L	4.5123	U/L	0	\N	0	\N	0	\N	\N	\N	0	\N	443.2545	mg/dL	\N	\N	0	\N	\N	\N	0.8146	mg/hr	10.0396	mL/hr	2020-07-29 23:04:29.635614
135.000000000000000	11	002-02841-0005-0000-2	NTP002	NTP	\N	\N	%	\N	0517603.ss	day	C90004_9000405_09	\N	\N	0908_01	Rat	Female	F344	2+	\N	\N	Tetrachlorophthalic Anhydride	amino_acid_interpret.doc	18-Week Evaluation of the Toxicity (C99013) of Styrene-acrylonitrile Trimer (SANTRIMER2) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	\N	\N	14102.0089	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.3073	uM/hour	286.7526	mg/hr	\N	\N	\N	\N	2503.8081	U/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	137.1757	mU/mg	10.2625	mg/hr	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	1828.6291	mg/dL	\N	\N	0	\N	308.9545	mg/dL	0.7574	mg/hr	\N	\N	2018-06-28 08:10:11.520414
135.000000000000000	81	002-03121-0001-0000-0	\N	NTP	2001	\N	mg/kg	\N	9302605.ss	day	C88124_8812401_09	\N	\N	0071_01	Mouse	Female	B6C3F1	neg	clear	cytorep_image.jpeg	Indium Phosphide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C62033) of Gallium Arsenide (1303-00-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	20.0785	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	mg/dL	\N	\N	0	\N	163.8957	mg/dL	\N	\N	168.9468	mg/hr	\N	\N	\N	\N	1802.8258	U/L	\N	\N	\N	\N	0.0246	mg/hr	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	2.7585	umol/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	619.5222	mg/dL	\N	\N	13.0319	mL/hr	2021-02-18 20:25:40.666014
57.300000000000000	22	002-01818-0001-0000-1	NTP002	NTP	2001	\N	mg/m3	\N	8800601.fixtime	week	C55367C_0514205_06	\N	\N	0220_01	Rat	Male	Fischer 344	negative	yellow	cytorep_domcument.pdf	Indium Phosphide	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C99027) of Chromium Picolinate Monohydrate (27882-76-4) in B6C3F1 Mice Exposed via Dosed Feed. NTP Special Study	\N	\N	13.9387	mU/hr	686.4286	mU/mg	\N	\N	238.2174	U/L	\N	\N	0	mg/dL	0	\N	\N	\N	\N	\N	0.2747	uM/hour	133.1161	mg/hr	142.5581	mg/hr	0	\N	\N	\N	94.8582	mU/hr	77.3463	mg/dL	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	11.5222	mg/hr	0	\N	0	\N	\N	\N	0	\N	5.7612	umol/L	1.126	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1757.1401	mg/dL	5.5113	mg/hr	\N	\N	\N	\N	0.4709	mg/hr	\N	\N	2020-10-20 10:08:14.678814
3.750000000000000	89	002-01818-0001-0000-1	\N	NTP	\N	\N	mg/kg	\N	9901303.ss	day	C61983A_0516001_07	\N	\N	0507_04	Mouse	Female	Fischer 344	3+	clear	cytorep_image.jpeg	Decalin	\N	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	\N	\N	\N	\N	204.5584	mU/mg	492.5416	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.0643	uM/hour	44.0872	mg/hr	1.6057	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	0.0636	mg/hr	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	10.5809	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	3.1414	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1388.361	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2021-05-01 05:45:33.245214
10000.000000000000000	15	002-01917-0001-0000-1	NTP002	NTP	\N	\N	mg/m3	\N	0519703.ss	month	C99013_9901303_05	\N	\N	0301_04	Mouse	Female	Fischer 344	1+	red	cytorep_domcument.pdf	Sodium Cyanide	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C97008) of Propargyl Alcohol (107-19-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	22.3849	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	mg/dL	0	\N	0	\N	\N	\N	0.1436	uM/hour	233.4084	mg/hr	252.6443	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	193.593	mU/mg	6.3084	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	0.8663	umol/L	0.9333	U/L	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	281.4695	mg/dL	\N	\N	10.6084	mL/hr	2020-05-26 12:57:23.395614
300.000000000000000	180	002-02196-0007-0000-7	\N	NTP	\N	\N	mg/m3	\N	9700803.fixtime	week	C50522_0513605_03	\N	\N	0540_98	Rat	Male	B6C3F1	2	amber	cytorep_image.jpeg	Ethylene Glycol Monoethyl Ether (EGMEE)	\N	Variation in the Hepatic Gene Expression in Male Fischer Rats Following Exposure to Acetaminophen	\N	\N	\N	\N	2518.6879	mU/mg	23.0441	mU/mg	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	115.3582	mg/hr	0	\N	2832.3596	U/L	48.1345	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	36.9816	mU/mg	5.1071	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	2.4839	umol/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	5.157	mg/hr	\N	\N	168.5647	mg/dL	\N	\N	0.1125	mL/hr	2020-09-12 15:18:58.157214
15.000000000000000	15	002-01917-0001-0000-1	NTP002	NTP	2001	\N	mg/m3	\N	0519903.ss	hour	C61949_0516403_24	\N	\N	0667_98_04_F	Mouse	Female	Fischer 344	2	clear	cytorep_domcument.pdf	Furfuryl Alcohol	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C54853B) of Ethylene Glycol Monoethyl Ether (EGMEE) (110-80-5) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	16.0314	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	9.7302	mU/mg	\N	\N	0	\N	\N	\N	0	\N	0	\N	2.248	umol/L	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	947.5735	mg/dL	\N	\N	\N	\N	251.9909	mg/dL	\N	\N	\N	\N	2017-05-03 13:34:19.814814
0.100000000000000	79	002-02841-0005-0000-2	\N	NTP	2001	\N	ppm	\N	0521303.ss	month	C62191B_0520605_24	\N	\N	0655_05	Rat	Female	F344	neg.	\N	cytorep_domcument.pdf	2,3-Dichloropropylene	\N	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	23.8158	umol/L	\N	\N	4397.6079	mU/mg	\N	\N	374.4369	U/L	\N	\N	\N	\N	\N	\N	\N	\N	127.6214	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	161.0741	U/L	27.7157	mU/hr	\N	\N	0.0644	mg/hr	0	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	27.391	mU/mg	7.0334	mg/hr	0	\N	\N	\N	0	\N	0	\N	0.3124	umol/L	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	593.1766	mg/dL	\N	\N	0	\N	199.4257	mg/dL	\N	\N	4.7204	mL/hr	2021-10-04 11:29:22.022814
270.000000000000000	2	002-01965-0004-0000-7	\N	NTP	\N	\N	mg/L	\N	0518004.ss	week	C62124B_0515905_17	\N	\N	0603_05	Mouse	Female	F344	\N	light yellow	\N	Vanadium Pentoxide	\N	2-Week Evaluation of the Toxicity (C50522) of Chloroprene (126-99-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	12.8787	umol/L	1.1239	mU/hr	12075.9833	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.1279	mg/hr	\N	\N	0	\N	882.2668	U/L	5.3175	mU/hr	100.8305	mg/dL	0.0375	mg/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	66.911	mU/mg	\N	\N	0	\N	\N	\N	0	\N	0	\N	2.5692	umol/L	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	6.9911	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	2017-04-07 02:44:56.438814
0.750000000000000	43	002-01039-0004-0000-9	\N	NTP	2001	\N	mg/kg	\N	0520605.ss	week	C88124_8812401_09	\N	\N	0016_05	Mouse	Male	Fischer 344	2	yellow	\N	Tetrachlorophthalic Anhydride	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62113) of Sodium Selenate (13410-01-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	4.7952	mU/hr	12526.5039	mU/mg	52.4112	mU/mg	\N	\N	0	\N	0	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	88.188	mg/hr	0	\N	\N	\N	78.252	mU/hr	94.9489	mg/dL	0.0376	mg/hr	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	76.8251	mU/mg	\N	\N	0	\N	0	\N	0	\N	\N	\N	3.4639	umol/L	1.4646	U/L	0	\N	\N	\N	\N	\N	\N	\N	0	\N	540.1338	mg/dL	6.1353	mg/hr	0	\N	564.7606	mg/dL	\N	\N	4.8471	mL/hr	2018-04-01 00:13:06.682014
1000.000000000000000	18	002-02819-0003-0000-5	NTP002	NTP	\N	\N	ppm	\N	9700803.fixtime	hour	C97008_9700803_04	\N	\N	0191_05	Rat	Male	B6C3F1	negativ	yellow	cytorep_image.jpeg	Chloroprene	\N	Evaluation of the Chronic Toxicity and Carcinogenicity (C99027) of Chromium Picolinate Monohydrate (27882-76-4) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	8.7964	mU/hr	11948.5737	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0.2409	uM/hour	185.8087	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	88.1081	mg/dL	0.0109	mg/hr	0	\N	0	\N	\N	\N	0	\N	\N	\N	0	\N	104.919	mU/mg	12.4378	mg/hr	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0.028	mg/hr	\N	\N	2017-05-19 20:38:32.218014
270.000000000000000	82	002-02748-0005-0000-8	NTP002	NTP	2001	\N	mg/kg	\N	0520106.ss	hour	C50522_0513605_03	\N	\N	0158_05	Rat	Female	F344	3+	yellow	cytorep_image.jpeg	2-Butoxyethanol (Ethylene Glycol Monobutyl Ether)	\N	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	21.8889	umol/L	\N	\N	7812.1016	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	67.965	mg/dL	0.1059	uM/hour	119.5944	mg/hr	\N	\N	\N	\N	3508.5918	U/L	\N	\N	50.655	mg/dL	0.0299	mg/hr	0	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	115.1504	mU/mg	5.994	mg/hr	0	\N	0	\N	0	\N	0	\N	3.1099	umol/L	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	6.162	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	2021-03-23 15:13:43.315614
